id_localid,name,x,y,powiat,wojewodztwo
149180010,Krzyżanowice,18.287222,49.993611,raciborski,śląskie
149180020,Chałupki,18.327778,49.921943999999996,raciborski,śląskie
149180030,Łaziska,18.443056,49.924443999999994,wodzisławski,śląskie
149180040,Gołkowice,18.496389,49.92583299999999,wodzisławski,śląskie
149180050,Zebrzydowice,18.613333,49.87999999999999,cieszyński,śląskie
149180060,Cieszyn,18.629722,49.745832999999976,cieszyński,śląskie
149180070,Cieszyn,18.631389,49.746110999999985,cieszyński,śląskie
149180080,Drogomyśl,18.749444,49.885832999999984,cieszyński,śląskie
149180090,Mizerów-Borki,18.768611,49.99861099999999,pszczyński,śląskie
149180100,Skoczów,18.791667,49.803333,cieszyński,śląskie
149180110,Ustroń-Obłaziec,18.850278,49.680555999999996,cieszyński,śląskie
149180120,Górki Wielkie,18.852500000000003,49.77249999999999,cieszyński,śląskie
149180130,Istebna,18.892778,49.571943999999995,cieszyński,śląskie
149180140,Wisła,18.900833,49.631944,cieszyński,śląskie
149180150,Brenna-Leśnica,18.902778,49.72,cieszyński,śląskie
149180160,Wisła-Czarne,18.918611,49.618888999999996,cieszyński,śląskie
149180170,Brenna-Stawy,18.927222,49.67222199999999,cieszyński,śląskie
149180180,Wisła-Czarne (Biała Wisełka),18.935556,49.61805599999999,cieszyński,śląskie
149180200,Wisła-Czarne (Czarna Wisełka),18.926111,49.607499999999995,cieszyński,śląskie
149180210,Zabrzeg,18.935278,49.925278,pszczyński,śląskie
149180220,Pszczyna,18.945833,49.97916699999999,pszczyński,śląskie
149180230,Podkępie,18.9775,49.89555599999999,bielski,śląskie
149180240,Goczałkowice,18.985833,49.93166699999999,bielski,śląskie
149180250,Czechowice-Dziedzice,18.986389,49.91361099999999,bielski,śląskie
149180300,Olza,18.326389,49.95472199999999,wodzisławski,śląskie
149185510,Bażanowice,18.703611,49.73472199999998,cieszyński,śląskie
149185520,Pawłowice,18.717500000000005,49.959999999999994,pszczyński,śląskie
149189998,Zebrzydowice,18.628056,49.88555600000001,cieszyński,śląskie
149189999,Godów,18.471944,49.92861099999999,wodzisławski,śląskie
149190010,Czechowice-Bestwina,19.030278,49.89138899999999,bielski,śląskie
149190020,Kamesznica,19.069722,49.56805599999999,żywiecki,śląskie
149190030,Mikuszowice,19.074167,49.77944399999998,Bielsko-Biała,śląskie
149190040,Ujsoły,19.117222,49.49249999999999,żywiecki,śląskie
149190050,Rajcza,19.116389,49.51388899999999,żywiecki,śląskie
149190060,Jawiszowice,19.121944,49.97249999999999,oświęcimski,małopolskie
149190070,Łodygowice,19.136111,49.727222,żywiecki,śląskie
149190080,Cięcina,19.148889,49.624721999999984,żywiecki,śląskie
149190090,Żabnica,19.180278,49.56472200000001,żywiecki,śląskie
149190100,Żywiec,19.193333,49.68638899999999,żywiecki,śląskie
149190120,Czaniec-Kobiernice,19.227778,49.848333,bielski,śląskie
149190130,Łękawica,19.261667,49.728055999999995,żywiecki,śląskie
149190140,Łękawica,19.262222,49.71166699999999,żywiecki,śląskie
149190150,Pewel Mała,19.305556,49.658610999999986,żywiecki,śląskie
149190160,Rudze,19.4425,49.961666999999984,oświęcimski,małopolskie
149190170,Zator,19.445556,49.99916699999999,oświęcimski,małopolskie
149190180,Wadowice,19.511111,49.877222,wadowicki,małopolskie
149190190,Zawoja,19.535278,49.64055599999998,suski,małopolskie
149190200,Sucha Beskidzka,19.601111,49.74333299999999,suski,małopolskie
149190210,Sucha Beskidzka,19.608611,49.73944399999999,suski,małopolskie
149190220,Skawica Dolna,19.663611,49.68611099999998,suski,małopolskie
149190230,Czernichów-Prom,19.663056,49.98138899999999,krakowski,małopolskie
149190240,Jabłonka,19.690833,49.470556,nowotarski,małopolskie
149190250,Jabłonka,19.695278,49.472221999999995,nowotarski,małopolskie
149190260,Osielec,19.739167,49.68361099999999,suski,małopolskie
149190270,Radziszów,19.808889,49.93999999999999,krakowski,małopolskie
149190280,Koniówka,19.818056,49.39555599999999,nowotarski,małopolskie
149190290,Jordanów,19.83,49.63638899999999,suski,małopolskie
149190300,Kościelisko-Kiry,19.868056,49.27583299999999,tatrzański,małopolskie
149190310,Stróża,19.924722,49.796944,myślenicki,małopolskie
149190320,Zakopane-Dol.Strążyska,19.935556,49.276110999999986,tatrzański,małopolskie
149190330,Zbydniowice,19.946389,49.972221999999995,Kraków,małopolskie
149190340,Rabka 2,19.949167,49.613611,nowotarski,małopolskie
149190350,Krzczonów,19.953889,49.73666699999998,myślenicki,małopolskie
149190360,Ludźmierz,19.975556,49.468610999999996,nowotarski,małopolskie
149190370,Lubień,19.978333,49.719722,myślenicki,małopolskie
149190380,Zakopane-Harenda,19.977500000000003,49.31611100000001,tatrzański,małopolskie
149190390,Ludźmierz,19.986667,49.45944399999998,nowotarski,małopolskie
149195510,Spytkowice Górne  1,19.772778,49.56583299999999,nowotarski,małopolskie
149199999,Bielsko-Biała,19.046111,49.81000000000001,Bielsko-Biała,śląskie
149200010,Poronin,20.003056,49.33722199999999,tatrzański,małopolskie
149200020,Szaflary,20.024722000000004,49.42416699999999,nowotarski,małopolskie
149200030,Nowy Targ,20.031111,49.484443999999996,nowotarski,małopolskie
149200040,Kasinka Mała,20.032500000000002,49.70472199999999,limanowski,małopolskie
149200050,Nowy Targ-Kowaniec,20.053611,49.48694399999999,nowotarski,małopolskie
149200060,Mszana Dolna,20.059167,49.658055999999995,limanowski,małopolskie
149200070,Morskie Oko,20.071389,49.20083299999999,tatrzański,małopolskie
149200080,Mszana Dolna,20.079444,49.674722,limanowski,małopolskie
149200090,Dobczyce,20.086111,49.883610999999995,myślenicki,małopolskie
149200100,Łysa Polana,20.115,49.26361099999998,tatrzański,małopolskie
149200110,Trybsz 2,20.1175,49.41777799999999,nowotarski,małopolskie
149200120,Niedzica,20.302222,49.411389,nowotarski,małopolskie
149200130,Stradomka,20.308333,49.92055599999998,bocheński,małopolskie
149200140,Sromowce Wyżne,20.353889,49.40055599999999,nowotarski,małopolskie
149200150,Tylmanowa,20.386944,49.517222,nowotarski,małopolskie
149200160,Krościenko,20.429444,49.441666999999995,nowotarski,małopolskie
149200170,Proszówki,20.438333,49.996388999999986,bocheński,małopolskie
149200180,Szczawnica,20.493333,49.420278,nowotarski,małopolskie
149200190,Gołkowice,20.570278,49.55027799999999,nowosądecki,małopolskie
149200200,Jakubkowice,20.63,49.73944399999999,nowosądecki,małopolskie
149200220,Stary Sącz,20.659722,49.56861099999999,Nowy Sącz,małopolskie
149200230,Czchów,20.681944,49.816388999999994,brzeski,małopolskie
149200240,Nowy Sącz,20.687222,49.627221999999996,Nowy Sącz,małopolskie
149200250,Nowy Sącz,20.695833,49.62527799999999,Nowy Sącz,małopolskie
149200260,Nowy Sącz,20.704722,49.63527800000001,Nowy Sącz,małopolskie
149200270,Łabowa,20.858889,49.526388999999995,nowosądecki,małopolskie
149200280,Zgłobice,20.879722,49.975,tarnowski,małopolskie
149200290,Muszyna-Milik,20.885278,49.349999999999994,nowosądecki,małopolskie
149200300,Muszyna Limnigraf,20.891944000000002,49.339444,nowosądecki,małopolskie
149200310,Grybów,20.945833,49.62388899999999,nowosądecki,małopolskie
149200320,Koszyce Wielkie,20.949444,49.99722199999999,Tarnów,małopolskie
149200330,Ciężkowice,20.973611000000002,49.792221999999995,tarnowski,małopolskie
149205510,Kamyk,20.298611,49.89333299999999,bocheński,małopolskie
149205520,Ptaszkowa,20.886667,49.600277999999996,nowosądecki,małopolskie
149205530,Czarny Potok,20.479444,49.586110999999995,nowosądecki,małopolskie
149205540,Szczawnica,20.486944,49.42472199999999,nowotarski,małopolskie
149210010,Ropa,21.046389,49.58583299999999,gorlicki,małopolskie
149210020,Gorlice,21.170278,49.65472199999999,gorlicki,małopolskie
149210030,Klęczany,21.216667,49.701389000000006,gorlicki,małopolskie
149210040,Łabuzie,21.309722,49.987777999999985,dębicki,podkarpackie
149210050,Krajowice,21.4125,49.772222,jasielski,podkarpackie
149210060,Topoliny,21.443333,49.724721999999986,jasielski,podkarpackie
149210070,Żółków,21.459167,49.72999999999998,jasielski,podkarpackie
149210080,Jasło,21.473056,49.75027799999999,jasielski,podkarpackie
149210090,Krempna-Kotań,21.483056,49.51527799999999,jasielski,podkarpackie
149210100,Zboiska,21.698333,49.574443999999986,krośnieński,podkarpackie
149210110,Krosno,21.774722,49.693888999999984,Krosno,podkarpackie
149210120,Godowa,21.811667,49.84861099999999,strzyżowski,podkarpackie
149210130,Żarnowa,21.8175,49.877778000000006,strzyżowski,podkarpackie
149210140,Iskrzynia,21.864167,49.677222,krośnieński,podkarpackie
149210150,Puławy,21.906667,49.49,krośnieński,podkarpackie
149210160,Sieniawa,21.93,49.567778000000004,krośnieński,podkarpackie
149210170,Wola Sękowa,21.987222,49.492222,sanocki,podkarpackie
149215510,Krosno,21.775833,49.69611099999999,Krosno,podkarpackie
149215520,Jaśliska,21.799444,49.43777799999999,krośnieński,podkarpackie
149215530,Jawornik Niebylecki,21.890278,49.848056,strzyżowski,podkarpackie
149220010,Nowosielce,22.070833,49.566943999999985,sanocki,podkarpackie
149220020,Szczawne,22.150278,49.40361099999999,sanocki,podkarpackie
149220030,Olchowce,22.218611,49.556110999999994,sanocki,podkarpackie
149220040,Dynów,22.244167,49.80083299999998,rzeszowski,podkarpackie
149220050,Zagórz,22.268889,49.513333,sanocki,podkarpackie
149220060,Lesko,22.322222,49.469167,leski,podkarpackie
149220070,Hoczew,22.328333,49.42388899999999,leski,podkarpackie
149220080,Cisna,22.333333,49.213055999999995,leski,podkarpackie
149220100,Terka,22.429167,49.299721999999996,leski,podkarpackie
149220110,Kalnica,22.429167,49.188889,leski,podkarpackie
149220130,Zatwarnica,22.563056,49.235,bieszczadzki,podkarpackie
149220140,Polana,22.574166999999996,49.3025,bieszczadzki,podkarpackie
149220150,Dwernik,22.632778,49.21861100000001,bieszczadzki,podkarpackie
149220160,Rybotycze,22.638333,49.654444,przemyski,podkarpackie
149220170,Krościenko,22.662778000000003,49.473056,bieszczadzki,podkarpackie
149220180,Stuposiany,22.683611,49.18555599999999,bieszczadzki,podkarpackie
149220190,Przemyśl,22.767221999999997,49.78472199999999,Przemyśl,podkarpackie
149220200,Krówniki,22.823056,49.766944,Przemyśl,podkarpackie
149220210,Nienowice,22.916944,49.937777999999994,jarosławski,podkarpackie
149225510,Lutowiska,22.692222,49.248332999999995,bieszczadzki,podkarpackie
149225520,Wetlina,22.472222,49.145278000000005,leski,podkarpackie
149230020,Budzyń,23.122222,49.984722,jarosławski,podkarpackie
150140010,Porajów,14.821389000000003,50.88722200000001,zgorzelecki,dolnośląskie
150140020,Sieniawka,14.836944000000003,50.896388999999985,zgorzelecki,dolnośląskie
150140030,Turoszów,14.917778,50.938888999999996,zgorzelecki,dolnośląskie
150140100,Bogatynia,14.995,50.89222199999999,zgorzelecki,dolnośląskie
150150010,Mirsk,15.384166999999998,50.989167,lwówecki,dolnośląskie
150150020,Mirsk,15.383889,50.98666699999999,lwówecki,dolnośląskie
150150030,Jakuszyce,15.44,50.82249999999999,jeleniogórski,dolnośląskie
150150040,Barcinek,15.603889000000002,50.943889,jeleniogórski,dolnośląskie
150150050,Piechowice,15.588332999999999,50.849999999999994,jeleniogórski,dolnośląskie
150150060,Pilchowice,15.640556000000002,50.963888999999995,lwówecki,dolnośląskie
150150070,Jelenia Góra,15.722222,50.898611,Jelenia Góra,dolnośląskie
150150080,Jelenia Góra,15.721389,50.910833,Jelenia Góra,dolnośląskie
150150090,Łomnica,15.803056000000003,50.876388999999996,jeleniogórski,dolnośląskie
150150100,Wojanów,15.826944000000001,50.870278,jeleniogórski,dolnośląskie
150150110,Kowary,15.834167000000003,50.794722,jeleniogórski,dolnośląskie
150150120,Bukówka,15.9575,50.71277799999999,kamiennogórski,dolnośląskie
150150130,Błażkowa,15.986389000000004,50.73944399999999,kamiennogórski,dolnośląskie
150150190,Podgórzyn,15.683611,50.82027800000001,jeleniogórski,dolnośląskie
150150200,Sosnówka,15.719166999999997,50.822222,jeleniogórski,dolnośląskie
150155510,Mirsk,15.383332999999999,50.98694400000001,lwówecki,dolnośląskie
150155520,Stara  Kraśnica,15.919167,50.99166700000001,złotoryjski,dolnośląskie
150159996,Błażkowa,15.988889,50.74444399999999,kamiennogórski,dolnośląskie
150159997,Miszkowice,15.933333,50.71527799999999,kamiennogórski,dolnośląskie
150159998,Opawa,15.923611,50.69583299999999,kamiennogórski,dolnośląskie
150159999,Cieplice Śląskie,15.688889,50.863888999999986,Jelenia Góra,dolnośląskie
150160010,Kamienna Góra,16.036111,50.786389,kamiennogórski,dolnośląskie
150160020,Świebodzice,16.313611,50.860277999999994,świdnicki,dolnośląskie
150160030,Chwaliszów,16.233056,50.877778,wałbrzyski,dolnośląskie
150160040,Kudowa-Zdrój-Zakrze,16.243889,50.430833,kłodzki,dolnośląskie
150160050,Wałbrzych-Podgórze,16.284167,50.738333,Wałbrzych,dolnośląskie
150160060,Jugowice,16.403333,50.73305599999999,wałbrzyski,dolnośląskie
150160070,Lubachów,16.431111,50.765832999999986,świdnicki,dolnośląskie
150160080,Tłumaczów,16.436111,50.55194399999999,kłodzki,dolnośląskie
150160090,Łażany,16.4925,50.95305599999998,świdnicki,dolnośląskie
150160100,Gorzuchów,16.571111,50.485277999999994,kłodzki,dolnośląskie
150160110,Szalejów Dolny,16.604722,50.41972199999999,kłodzki,dolnośląskie
150160120,Krasków,16.583889,50.915555999999995,świdnicki,dolnośląskie
150160130,Mościsko,16.584167,50.781944,dzierżoniowski,dolnośląskie
150160140,Dzierżoniów,16.646111,50.725833,dzierżoniowski,dolnośląskie
150160150,Bystrzyca Kłodzka,16.648611,50.29638899999999,kłodzki,dolnośląskie
150160160,Mietków,16.650556,50.96833299999999,wrocławski,dolnośląskie
150160170,Bystrzyca Kłodzka,16.648333,50.293611,kłodzki,dolnośląskie
150160180,Kłodzko,16.658611,50.442221999999994,kłodzki,dolnośląskie
150160190,Międzylesie,16.664167,50.155556000000004,kłodzki,dolnośląskie
150160200,Żelazno,16.673889,50.373055999999984,kłodzki,dolnośląskie
150160210,Wilkanów,16.662222000000003,50.26527799999999,kłodzki,dolnośląskie
150160220,Bardo,16.739722,50.50444400000001,ząbkowicki,dolnośląskie
150160230,Lądek-Zdrój,16.870556,50.346667,kłodzki,dolnośląskie
150160250,Białobrzezie,16.892222,50.80222199999999,strzeliński,dolnośląskie
150160270,Kamieniec Ząbkowicki,16.865,50.532222,ząbkowicki,dolnośląskie
150160280,Borów,16.990556,50.88888899999999,strzeliński,dolnośląskie
150160290,Gniechowice,16.829167,50.9875,wrocławski,dolnośląskie
150165510,Mieroszów,16.194444,50.668888999999986,wałbrzyski,dolnośląskie
150165520,Szalejów Górny,16.5525,50.430556,kłodzki,dolnośląskie
150165530,Wilczków,16.981667,50.96888899999999,wrocławski,dolnośląskie
150165540,Kłodzko,16.615278,50.43722199999999,kłodzki,dolnośląskie
150169995,Dobromierz,16.247222,50.911111,świdnicki,dolnośląskie
150169996,Bolków,16.102778,50.925,jaworski,dolnośląskie
150169997,Krzeszów,16.075,50.73472199999999,kamiennogórski,dolnośląskie
150169999,Sędzisław,16.047222,50.82083299999999,kamiennogórski,dolnośląskie
150170010,Zborowice,17.170556,50.805555999999996,strzeliński,dolnośląskie
150170020,Karszówek,17.1725,50.75750000000001,strzeliński,dolnośląskie
150170030,Oława,17.292778,50.94777799999999,oławski,dolnośląskie
150170040,Oława,17.306389,50.94638899999999,oławski,dolnośląskie
150170050,Biała Nyska,17.2975,50.433611000000006,nyski,opolskie
150170060,Nysa,17.341667,50.48111099999999,nyski,opolskie
150170070,Głuchołazy,17.38,50.316388999999994,nyski,opolskie
150170080,Jarnołtówek,17.428056,50.28583299999999,nyski,opolskie
150170090,Brzeg,17.469444,50.865556000000005,brzeski,opolskie
150170100,Kopice,17.478333,50.64555599999999,brzeski,opolskie
150170110,Prudnik,17.588611,50.319444,prudnicki,opolskie
150170120,Niemodlin,17.624444,50.645556,opolski,opolskie
150170130,Ujście Nysy Kłodzkiej,17.661111,50.818333,opolski,opolskie
150170140,Skorogoszcz,17.675,50.761944,brzeski,opolskie
150170150,Karłowice,17.721667,50.878610999999985,opolski,opolskie
150170160,Branice,17.769444,50.05111099999999,głubczycki,opolskie
150170170,Branice,17.771944,50.051388999999986,głubczycki,opolskie
150170180,Racławice Śląskie,17.788889000000005,50.315277999999985,prudnicki,opolskie
150170200,Domaradz,17.864444,50.95416699999999,namysłowski,opolskie
150170210,Krzywa Góra,17.878611,50.860555999999995,namysłowski,opolskie
150170220,Dobra,17.896944,50.448055999999994,krapkowicki,opolskie
150170230,Opole,17.92,50.66833299999998,Opole,opolskie
150170240,Krapkowice,17.968056,50.477222,krapkowicki,opolskie
150170290,Opole-Groszowice,17.938333,50.634167,Opole,opolskie
150175510,Pokój,17.835833,50.90583299999999,namysłowski,opolskie
150175520,Dębowiec,17.108333,50.59499999999999,ząbkowicki,dolnośląskie
150175530,Łącznik,17.743056,50.42888899999999,prudnicki,opolskie
150175540,Wojnowice,17.878611,50.113610999999985,głubczycki,opolskie
150179995,Komorniki,17.898333,50.43416699999999,krapkowicki,opolskie
150179996,Wapienniki,17.691111,50.859999999999985,opolski,opolskie
150179997,Opawica,17.601944,50.152778,głubczycki,opolskie
150179999,Osina Mała,17.043056,50.57638899999999,ząbkowicki,dolnośląskie
150180010,Kamionka,18.0425,50.391111,kędzierzyńsko-kozielski,opolskie
150180020,Turawa,18.076667,50.739722,opolski,opolskie
150180030,Koźle,18.146667,50.351944,kędzierzyńsko-kozielski,opolskie
150180040,Bojanów,18.154167,50.030556,raciborski,śląskie
150180050,Ozimek,18.203889,50.679166999999985,opolski,opolskie
150180060,Racibórz-Miedonia,18.229722,50.12194399999999,raciborski,śląskie
150180070,Lenartowice,18.235556,50.35749999999999,kędzierzyńsko-kozielski,opolskie
150180080,Grabówka,18.275833000000002,50.284444,kędzierzyńsko-kozielski,opolskie
150180090,Nędza,18.310556,50.157777999999986,raciborski,śląskie
150180100,Staniszcze Wielkie,18.3425,50.663333,strzelecki,opolskie
150180110,Ruda Kozielska,18.401667,50.20472199999998,raciborski,śląskie
150180120,Tworóg Mały,18.466667,50.256667,gliwicki,śląskie
150180130,Rybnik-Stodoły,18.483056,50.15416700000001,Rybnik,śląskie
150180140,Rybnik,18.533056,50.1025,Rybnik,śląskie
150180150,Pyskowice-Dzierżno,18.543333,50.379721999999994,gliwicki,śląskie
150180160,Pyskowice-Dzierżno,18.543056000000004,50.38249999999999,gliwicki,śląskie
150180170,Pyskowice,18.588889,50.386388999999994,gliwicki,śląskie
150180180,Gliwice-Łabędy,18.615278,50.3425,Gliwice,śląskie
150180190,Krupski Młyn,18.624444,50.57111099999998,tarnogórski,śląskie
150180200,Gotartowice,18.6,50.09222200000001,Rybnik,śląskie
150180210,Niwki,18.662500000000005,50.820832999999986,lubliniecki,śląskie
150180220,Gliwice,18.668333,50.298055999999995,Gliwice,śląskie
150180230,Wesoła,18.69,50.561666999999986,tarnogórski,śląskie
150180240,Gliwice,18.727778,50.30444399999999,Gliwice,śląskie
150180250,Kłodnica,18.864167,50.23666699999999,Ruda Śląska,śląskie
150180260,Namiarki,18.958056,50.378889,będziński,śląskie
150180270,Kozłowa Góra,18.971944000000004,50.412222,będziński,śląskie
150180280,Rybnik-Gotartowice,18.628611,50.08555599999999,Rybnik,śląskie
150185510,Polska Cerekiew,18.124722,50.228611,kędzierzyńsko-kozielski,opolskie
150185520,Zalesie Śląskie,18.263056,50.403889,strzelecki,opolskie
150185530,Brusiek,18.812222,50.581666999999996,lubliniecki,śląskie
150189989,Paprocany,18.994722,50.092778,Tychy,śląskie
150189990,Jankowice,18.989167000000002,50.00611099999999,pszczyński,śląskie
150189991,Kuczów,18.933056,50.544721999999986,tarnogórski,śląskie
150189992,Łany Małe,18.424722,50.38249999999999,gliwicki,śląskie
150189993,Bierawa,18.263333,50.287499999999994,kędzierzyńsko-kozielski,opolskie
150189996,Gródczanki,18.055,50.068332999999996,raciborski,śląskie
150189997,Wierzchy,18.053333,50.973056,kluczborski,opolskie
150189998,Wierzchy,18.050833,50.97555599999998,kluczborski,opolskie
150189999,Kietrz,18.034444,50.075832999999996,głubczycki,opolskie
150190010,Brynica,19.000556,50.472499999999975,tarnogórski,śląskie
150190020,Jankowice-Grobla,19.003333,50.001110999999995,pszczyński,śląskie
150190030,Czeladź,19.071944,50.3,będziński,śląskie
150190040,Międzyrzecze,19.078333,50.03638899999999,bieruńsko-lędziński,śląskie
150190050,Bieruń Stary,19.088611,50.092778,bieruńsko-lędziński,śląskie
150190060,Bojszowy,19.108333,50.061111,bieruńsko-lędziński,śląskie
150190070,Szabelnia,19.136667,50.259444,Sosnowiec,śląskie
150190080,Radocha,19.140278,50.26083299999999,Sosnowiec,śląskie
150190090,Dąbrowa Górnicza,19.158611,50.33138899999999,Dąbrowa Górnicza,śląskie
150190100,Niwka,19.160833,50.23583299999999,Sosnowiec,śląskie
150190110,Niwka,19.170278,50.242777999999994,Sosnowiec,śląskie
150190120,Przeczyce,19.177778,50.427222,będziński,śląskie
150190130,Łagisza,19.185556,50.350277999999996,Dąbrowa Górnicza,śląskie
150190140,Bieruń Nowy,19.193611,50.06472199999999,bieruńsko-lędziński,śląskie
150190150,Poraj,19.203889,50.673333,myszkowski,śląskie
150190160,Oświęcim,19.218611000000003,50.03999999999999,oświęcimski,małopolskie
150190170,Pustynia,19.236389,50.063333,oświęcimski,małopolskie
150190180,Jeleń,19.239722,50.16111099999999,Mysłowice,śląskie
150190190,Piwoń,19.253333,50.48305599999999,będziński,śląskie
150190200,Lgota Nadwarcie,19.259444,50.618333,myszkowski,śląskie
150190210,Kuźnica Sulikowska,19.272778,50.45305599999998,będziński,śląskie
150190220,Mstów,19.288889,50.83111099999999,częstochowski,śląskie
150190230,Gromiec,19.297222,50.05694399999999,oświęcimski,małopolskie
150190240,Kręciwilk,19.370278,50.54527799999999,myszkowski,śląskie
150190250,Sławków,19.398889,50.299721999999996,będziński,śląskie
150190260,Smolice,19.460278,50.031110999999996,chrzanowski,małopolskie
150190270,Golczowice,19.6025,50.361389,olkuski,małopolskie
150190280,Wąsosz,19.682778,50.751110999999995,częstochowski,śląskie
150190290,Bonowice,19.788889,50.62638900000001,zawierciański,śląskie
150190300,Bonowice,19.791944,50.621944,zawierciański,śląskie
150190310,Balice,19.806667,50.09305599999998,krakowski,małopolskie
150190320,Szczekociny,19.820556,50.62666699999999,zawierciański,śląskie
150190330,Ojców,19.8325,50.194722000000006,krakowski,małopolskie
150190340,Kraków-Bielany,19.843333,50.040277999999994,Kraków,małopolskie
150190350,Januszewice,19.960833,50.941666999999995,włoszczowski,świętokrzyskie
150190360,Las,19.382222,50.03555599999999,oświęcimski,małopolskie
150195510,Silnica,19.689444,50.930277999999994,radomszczański,łódzkie
150195520,Lesieniec,19.954444,50.24333299999999,krakowski,małopolskie
150199988,Błędów,19.460833,50.34388899999999,Dąbrowa Górnicza,śląskie
150199990,Ryszka,19.356667,50.265556000000004,będziński,śląskie
150199991,Szczakowa,19.295,50.242777999999994,Jaworzno,śląskie
150199993,Maczki,19.271111,50.25722199999999,Jaworzno,śląskie
150199996,Będzin,19.127778,50.325,będziński,śląskie
150199997,Sosnowiec,19.113056,50.272222,Sosnowiec,śląskie
150199998,Szopienice,19.089722000000002,50.26666699999999,Katowice,śląskie
150199999,Międzyrzecze,19.073889,50.022778,bieruńsko-lędziński,śląskie
150200010,Mniszek,20.285,50.727499999999985,jędrzejowski,świętokrzyskie
150200020,Bocheniec,20.311667,50.802499999999995,jędrzejowski,świętokrzyskie
150200030,Brzegi,20.413889,50.741944,jędrzejowski,świętokrzyskie
150200040,Tokarnia,20.453056,50.774167,kielecki,świętokrzyskie
150200050,Michałów,20.456389,50.491667,pińczowski,świętokrzyskie
150200060,Sierosławice,20.456667,50.13194399999999,bocheński,małopolskie
150200070,Biskupice,20.499167,50.177499999999995,proszowicki,małopolskie
150200080,Pińczów,20.520278,50.51416699999999,pińczowski,świętokrzyskie
150200090,Słowik,20.536111,50.83277799999999,Kielce,świętokrzyskie
150200100,Popędzynka,20.549444,50.14138899999999,brzeski,małopolskie
150200110,Dobiesławice,20.593056,50.221943999999986,kazimierski,świętokrzyskie
150200120,Morawica,20.616667,50.750277999999994,kielecki,świętokrzyskie
150200130,Jagodniki,20.681943999999998,50.20055599999999,brzeski,małopolskie
150200140,Borzęcin,20.705556,50.06499999999999,brzeski,małopolskie
150200150,Karsy,20.774722,50.275000000000006,dąbrowski,małopolskie
150200160,Daleszyce,20.813056,50.800833,kielecki,świętokrzyskie
150200170,Żabno,20.861944,50.13194399999999,tarnowski,małopolskie
150205510,Bartków,20.649722,50.978889,kielecki,świętokrzyskie
150205520,Dąbrowa Tarnowska,20.988333,50.186944,dąbrowski,małopolskie
150209989,Niestachów,20.736111,50.818056,kielecki,świętokrzyskie
150210010,Raków,21.028611,50.676110999999985,kielecki,świętokrzyskie
150210020,Szczucin,21.077222,50.32694399999999,dąbrowski,małopolskie
150210030,Mocha,21.080556,50.670556,kielecki,świętokrzyskie
150210040,Rzepin,21.091944,50.97277799999999,starachowicki,świętokrzyskie
150210050,Wilkowa,21.165833,50.46249999999999,staszowski,świętokrzyskie
150210060,Staszów,21.173056,50.556388999999996,staszowski,świętokrzyskie
150210070,Wampierzów,21.230833,50.299443999999994,mielecki,podkarpackie
150210080,Nietulisko Duże,21.241944,50.978889,ostrowiecki,świętokrzyskie
150210090,Kunów,21.278889,50.961944,ostrowiecki,świętokrzyskie
150210100,Połaniec,21.285,50.434722,staszowski,świętokrzyskie
150210110,Głowaczowa,21.3125,50.049721999999996,dębicki,podkarpackie
150210120,Mielec 2,21.430278,50.279166999999994,mielecki,podkarpackie
150210130,Pustków,21.465,50.14333299999999,dębicki,podkarpackie
150210140,Brzeźnica,21.486944,50.10638899999999,dębicki,podkarpackie
150210150,Koło,21.511111000000003,50.50472199999998,tarnobrzeski,podkarpackie
150210160,Koprzywnica,21.573056,50.595833,sandomierski,świętokrzyskie
150210170,Sandomierz,21.746111,50.67249999999999,sandomierski,świętokrzyskie
150210180,Annopol,21.832222,50.899167,kraśnicki,lubelskie
150210190,Zawichost,21.863056,50.80583299999998,sandomierski,świętokrzyskie
150210200,Grębów,21.911944,50.575832999999996,tarnobrzeski,podkarpackie
150210210,Radomyśl,21.930833,50.67361100000001,stalowowolski,podkarpackie
150210220,Włochy,21.146944,50.9075,kielecki,świętokrzyskie
150215510,Sędziszów Małopolski,21.693056,50.06944399999999,ropczycko-sędziszowski,podkarpackie
150215520,Raków 2,21.046944,50.67722199999999,kielecki,świętokrzyskie
150220010,Rzeszów,22.015555999999997,50.03972199999999,Rzeszów,podkarpackie
150220020,Ruda Jastkowska,22.139722,50.59749999999999,stalowowolski,podkarpackie
150220030,Nisko,22.192778,50.52,niżański,podkarpackie
150220040,Sarzyna,22.3475,50.327221999999985,leżajski,podkarpackie
150220050,Harasiuki,22.474167,50.47749999999999,niżański,podkarpackie
150220060,Gorliczyna,22.487222,50.08555599999999,przeworski,podkarpackie
150220070,Rzuchów,22.501944,50.24694399999999,leżajski,podkarpackie
150220080,Tryńcza,22.547222,50.16222200000001,przeworski,podkarpackie
150220090,Leżachów,22.603056000000002,50.140277999999995,przeworski,podkarpackie
150220100,Jarosław,22.702778,50.02111099999999,jarosławski,podkarpackie
150220110,Biłgoraj,22.715277999999998,50.542221999999995,biłgorajski,lubelskie
150220120,Zakłodzie,22.86,50.75750000000001,zamojski,lubelskie
150220130,Zapałów,22.89,50.10055599999999,jarosławski,podkarpackie
150220140,Charytany,22.938611,50.00333299999999,jarosławski,podkarpackie
150220150,Sułów,22.944167,50.77638900000001,zamojski,lubelskie
